order_id,customer_id,product_sku,quantity,unit_price,total_amount,order_date,shipping_status,payment_method,shipping_address
ORD-L1893,CUST-432,PROD-A005,1,79.99,79.99,2023-06-26,Processing,PAYPAL,"8313 Park Place, Nashville, TN 37279"
ORD-L1894,CUST-318,PROD-A011,1,89.99,89.99,2023-06-26,Processing,CREDIT_CARD,"5633 Washington Blvd, Denver, CO 80257"
ORD-L1895,CUST-372,PROD-A006,1,349.99,349.99,2023-06-26,Processing,DEBIT_CARD,"7369 Lake Road, Columbus, OH 43019"
ORD-L1896,CUST-464,PROD-A008,1,34.99,34.99,2023-06-26,In Transit,DEBIT_CARD,"8268 Washington Blvd, Apt 4D, Houston, TX 77006"
ORD-L1897,CUST-287,PROD-A002,2,18.73,37.46,2023-06-27,In Transit,AMAZON_PAY,"2228 Lake Road, San Francisco, CA 94181"
ORD-L1898,CUST-326,PROD-A010,3,42.99,128.97,2023-06-27,Delivered,PAYPAL,"5926 Cedar Lane, Dallas, TX 75222"
ORD-L1899,CUST-395,PROD-A011,1,89.99,89.99,2023-06-27,In Transit,GIFT_CARD,"6329 Sunset Boulevard, Austin, TX 78706"
ORD-L1900,CUST-172,PROD-A017,1,98,98,2023-06-27,Cancelled,AMAZON_PAY,"7446 Sunset Boulevard, Jacksonville, FL 32041"
ORD-L1901,CUST-035,PROD-A019,3,8.99,26.97,2023-06-27,Processing,CREDIT_CARD,"1829 Lake Road, Apt 15A, New York, NY 10037"
ORD-L1902,CUST-090,PROD-A014,1,249.99,249.99,2023-06-27,Delivered,DEBIT_CARD,"2616 Park Place, Apt 30B, Fort Worth, TX 76181"
ORD-L1903,CUST-342,PROD-A007,3,119.99,359.97,2023-06-27,Processing,CREDIT_CARD,"6627 Cedar Lane, Jacksonville, FL 32035"
ORD-L1904,CUST-474,PROD-A010,1,36.76,36.76,2023-06-27,Processing,PAYPAL,"8789 Hill Street, Los Angeles, CA 90019"
ORD-L1905,CUST-056,PROD-A004,1,149.99,149.99,2023-06-28,In Transit,AMAZON_PAY,"2156 Market Street, Apt 5A, Chicago, IL 60692"
ORD-L1906,CUST-262,PROD-A009,1,99.99,99.99,2023-06-28,Delivered,PAYPAL,"1863 Main St, Apt 40D, Fort Worth, TX 76175"
ORD-L1907,CUST-366,PROD-A020,1,18.39,18.39,2023-06-28,Cancelled,GIFT_CARD,"4175 Hill Street, Apt 48C, Seattle, WA 98128"
ORD-L1908,CUST-179,PROD-A016,1,111.51,111.51,2023-06-28,Delivered,AMAZON_PAY,"1864 Lake Road, Apt 50C, Charlotte, NC 28233"
ORD-L1909,CUST-436,PROD-A010,4,42.99,171.96,2023-06-28,Delivered,CREDIT_CARD,"4376 Main St, Denver, CO 80291"
ORD-L1910,CUST-413,PROD-A004,1,149.99,149.99,2023-06-29,Processing,GIFT_CARD,"6672 River Drive, Apt 12D, Boston, MA 02184"
ORD-L1911,CUST-371,PROD-A018,1,26,26,2023-06-29,Cancelled,CREDIT_CARD,"6385 Lake Road, Apt 1D, Chicago, IL 60652"
ORD-L1912,CUST-381,PROD-A009,1,99.99,99.99,2023-06-29,Processing,AMAZON_PAY,"4556 Maple Drive, Los Angeles, CA 90071"
ORD-L1913,CUST-316,PROD-A003,4,12.99,51.96,2023-06-29,Delivered,DEBIT_CARD,"3583 River Drive, Apt 25C, Indianapolis, IN 46209"
ORD-L1914,CUST-170,PROD-A011,1,89.99,89.99,2023-06-30,Processing,GIFT_CARD,"1069 Oak Avenue, Apt 29C, Philadelphia, PA 19026"
ORD-L1915,CUST-459,PROD-A004,1,149.99,149.99,2023-06-30,Cancelled,DEBIT_CARD,"1723 Park Place, Apt 47A, Jacksonville, FL 32057"
ORD-L1916,CUST-141,PROD-A013,1,55.56,55.56,2023-06-30,Shipped,GIFT_CARD,"1732 Pine Street, Los Angeles, CA 90061"
ORD-L1917,CUST-155,PROD-A003,1,12.99,12.99,2023-06-30,Shipped,PAYPAL,"6081 Washington Blvd, Charlotte, NC 28287"
ORD-L1918,CUST-424,PROD-A004,4,149.99,599.96,2023-06-30,Shipped,PAYPAL,"1730 Sunset Boulevard, Apt 12A, Philadelphia, PA 19093"
ORD-L1919,CUST-178,PROD-A015,1,49.99,49.99,2023-06-30,Delivered,PAYPAL,"348 Pine Street, Apt 47A, Nashville, TN 37226"
ORD-L1920,CUST-346,PROD-A008,4,34.99,139.96,2023-06-30,Cancelled,GIFT_CARD,"5391 Main St, Apt 4A, Seattle, WA 98143"
ORD-L1921,CUST-106,PROD-A004,4,149.99,599.96,2023-07-01,Delivered,DEBIT_CARD,"1192 Cedar Lane, Apt 13D, Houston, TX 77029"
ORD-L1922,CUST-401,PROD-A004,1,140.54,140.54,2023-07-01,In Transit,GIFT_CARD,"5190 River Drive, Dallas, TX 75282"
ORD-L1923,CUST-004,PROD-A005,4,79.99,319.96,2023-07-01,Cancelled,GIFT_CARD,"9080 Hill Street, Apt 18C, Boston, MA 02188"
ORD-L1924,CUST-139,PROD-A011,1,89.99,89.99,2023-07-01,In Transit,GIFT_CARD,"7055 Market Street, Columbus, OH 43044"
ORD-L1925,CUST-250,PROD-A011,2,86.7,173.4,2023-07-02,Processing,DEBIT_CARD,"9034 Forest Avenue, Apt 39C, Chicago, IL 60695"
ORD-L1926,CUST-410,PROD-A008,1,34.99,34.99,2023-07-02,Cancelled,AMAZON_PAY,"2677 Sunset Boulevard, Apt 4A, Los Angeles, CA 90016"
ORD-L1927,CUST-023,PROD-A014,2,223.15,446.3,2023-07-02,Shipped,AMAZON_PAY,"6797 Market Street, Apt 36D, Boston, MA 02100"
ORD-L1928,CUST-223,PROD-A020,1,18.99,18.99,2023-07-02,Processing,DEBIT_CARD,"7631 Broadway, Apt 25B, Phoenix, AZ 85000"
ORD-L1929,CUST-062,PROD-A004,2,149.99,299.98,2023-07-03,Cancelled,PAYPAL,"7182 Elm Avenue, Seattle, WA 98171"
ORD-L1930,CUST-019,PROD-A017,1,98,98,2023-07-03,Cancelled,CREDIT_CARD,"4985 Maple Drive, Apt 45B, Denver, CO 80254"
ORD-L1931,CUST-439,PROD-A011,1,89.06,89.06,2023-07-03,In Transit,GIFT_CARD,"4305 Park Place, San Antonio, TX 78243"
ORD-L1932,CUST-319,PROD-A020,1,18.99,18.99,2023-07-03,Processing,DEBIT_CARD,"7189 Forest Avenue, Apt 41C, Phoenix, AZ 85047"
ORD-L1933,CUST-377,PROD-A017,1,89.89,89.89,2023-07-03,Processing,DEBIT_CARD,"8381 River Drive, Apt 25C, Chicago, IL 60653"
ORD-L1934,CUST-347,PROD-A005,2,79.99,159.98,2023-07-04,Delivered,GIFT_CARD,"526 Main St, Apt 36D, Philadelphia, PA 19023"
ORD-L1935,CUST-106,PROD-A003,1,11.86,11.86,2023-07-04,Processing,CREDIT_CARD,"1192 Cedar Lane, Apt 13D, Houston, TX 77029"
ORD-L1936,CUST-217,PROD-A003,1,12.99,12.99,2023-07-04,Cancelled,GIFT_CARD,"2808 Broadway, Houston, TX 77034"
ORD-L1937,CUST-397,PROD-A002,1,19.99,19.99,2023-07-04,In Transit,AMAZON_PAY,"8538 Park Place, San Diego, CA 92183"
ORD-L1938,CUST-329,PROD-A018,1,26,26,2023-07-04,Processing,PAYPAL,"7388 Hill Street, Chicago, IL 60688"
ORD-L1939,CUST-015,PROD-A011,1,89.82,89.82,2023-07-05,Cancelled,DEBIT_CARD,"4321 Market Street, Phoenix, AZ 85054"
ORD-L1940,CUST-267,PROD-A008,1,34.99,34.99,2023-07-05,Delivered,CREDIT_CARD,"1908 Pine Street, Charlotte, NC 28204"
ORD-L1941,CUST-338,PROD-A020,1,18.99,18.99,2023-07-05,In Transit,PAYPAL,"4734 Park Place, Apt 17D, Los Angeles, CA 90097"
ORD-L1942,CUST-029,PROD-A006,1,349.99,349.99,2023-07-05,In Transit,AMAZON_PAY,"4295 Elm Avenue, Phoenix, AZ 85087"
ORD-L1943,CUST-281,PROD-A006,3,349.99,1049.97,2023-07-05,In Transit,CREDIT_CARD,"7414 Elm Avenue, Fort Worth, TX 76147"
ORD-L1944,CUST-196,PROD-A015,1,49.32,49.32,2023-07-06,Cancelled,AMAZON_PAY,"2550 Hill Street, Denver, CO 80252"
ORD-L1945,CUST-055,PROD-A007,1,119.99,119.99,2023-07-06,Shipped,CREDIT_CARD,"5464 Maple Drive, Apt 22D, Philadelphia, PA 19083"
ORD-L1946,CUST-282,PROD-A007,1,119.99,119.99,2023-07-06,Delivered,AMAZON_PAY,"7147 Sunset Boulevard, Chicago, IL 60602"
ORD-L1947,CUST-475,PROD-A012,1,79.99,79.99,2023-07-06,In Transit,AMAZON_PAY,"979 Maple Drive, Charlotte, NC 28282"
ORD-L1948,CUST-295,PROD-A013,3,64.99,194.97,2023-07-06,In Transit,PAYPAL,"6966 Cedar Lane, Apt 24C, Los Angeles, CA 90075"
ORD-L1949,CUST-039,PROD-A013,1,64.99,64.99,2023-07-06,Shipped,GIFT_CARD,"2349 Washington Blvd, Nashville, TN 37225"
ORD-L1950,CUST-147,PROD-A018,3,26,78,2023-07-06,Cancelled,CREDIT_CARD,"6631 Pine Street, Philadelphia, PA 19066"
ORD-L1951,CUST-351,PROD-A009,1,99.99,99.99,2023-07-07,Processing,PAYPAL,"3040 Sunset Boulevard, Austin, TX 78761"
ORD-L1952,CUST-235,PROD-A017,4,98,392,2023-07-07,Shipped,GIFT_CARD,"8786 River Drive, Los Angeles, CA 90072"
ORD-L1953,CUST-156,PROD-A016,2,129.99,259.98,2023-07-07,Processing,PAYPAL,"5782 Sunset Boulevard, Apt 9C, Philadelphia, PA 19013"
ORD-L1954,CUST-009,PROD-A008,1,34.99,34.99,2023-07-07,In Transit,DEBIT_CARD,"6836 Main St, San Francisco, CA 94168"
ORD-L1955,CUST-483,PROD-A018,1,26,26,2023-07-08,Cancelled,PAYPAL,"3228 River Drive, Columbus, OH 43044"
ORD-L1956,CUST-079,PROD-A003,1,12.99,12.99,2023-07-08,Processing,DEBIT_CARD,"334 Maple Drive, Fort Worth, TX 76167"
ORD-L1957,CUST-093,PROD-A014,1,249.99,249.99,2023-07-08,Shipped,DEBIT_CARD,"4372 Washington Blvd, Dallas, TX 75248"
ORD-L1958,CUST-373,PROD-A008,2,34.99,69.98,2023-07-08,Delivered,AMAZON_PAY,"491 Main St, Apt 16D, Fort Worth, TX 76166"
ORD-L1959,CUST-456,PROD-A017,1,98,98,2023-07-08,Processing,GIFT_CARD,"2829 Market Street, Jacksonville, FL 32036"
ORD-L1960,CUST-472,PROD-A006,3,331.01,993.03,2023-07-08,Processing,DEBIT_CARD,"8649 Broadway, Indianapolis, IN 46246"
ORD-L1961,CUST-474,PROD-A006,4,318.67,1274.69,2023-07-09,Processing,DEBIT_CARD,"8789 Hill Street, Los Angeles, CA 90019"
ORD-L1962,CUST-111,PROD-A014,1,249.99,249.99,2023-07-09,Shipped,DEBIT_CARD,"5543 Oak Avenue, Dallas, TX 75225"
ORD-L1963,CUST-174,PROD-A013,2,64.99,129.98,2023-07-09,Delivered,AMAZON_PAY,"3151 Oak Avenue, Jacksonville, FL 32022"
ORD-L1964,CUST-118,PROD-A015,1,49.99,49.99,2023-07-09,Processing,CREDIT_CARD,"831 Park Place, Apt 10A, Philadelphia, PA 19040"
ORD-L1965,CUST-153,PROD-A019,1,8.99,8.99,2023-07-09,In Transit,PAYPAL,"3093 River Drive, Austin, TX 78739"
ORD-L1966,CUST-400,PROD-A003,4,12.2,48.81,2023-07-10,Shipped,PAYPAL,"2028 Sunset Boulevard, Indianapolis, IN 46216"
ORD-L1967,CUST-203,PROD-A003,1,12.99,12.99,2023-07-10,Cancelled,CREDIT_CARD,"7932 Maple Drive, Houston, TX 77028"
ORD-L1968,CUST-286,PROD-A002,1,19.99,19.99,2023-07-10,Processing,CREDIT_CARD,"534 River Drive, Indianapolis, IN 46246"
ORD-L1969,CUST-047,PROD-A015,1,49.99,49.99,2023-07-10,Processing,GIFT_CARD,"2566 River Drive, Boston, MA 02170"
ORD-L1970,CUST-449,PROD-A004,3,149.99,449.97,2023-07-11,Shipped,AMAZON_PAY,"607 Main St, Apt 13D, San Francisco, CA 94184"
ORD-L1971,CUST-368,PROD-A013,3,64.99,194.97,2023-07-11,Processing,GIFT_CARD,"4440 Market Street, Apt 32A, Philadelphia, PA 19045"
ORD-L1972,CUST-320,PROD-A015,1,49.99,49.99,2023-07-11,Shipped,DEBIT_CARD,"5643 Hill Street, Jacksonville, FL 32013"
ORD-L1973,CUST-340,PROD-A017,4,98,392,2023-07-11,In Transit,DEBIT_CARD,"1946 Hill Street, Fort Worth, TX 76174"
ORD-L1974,CUST-476,PROD-A006,1,322.03,322.03,2023-07-11,Cancelled,AMAZON_PAY,"2944 Cedar Lane, Apt 10A, San Diego, CA 92148"
ORD-L1975,CUST-282,PROD-A012,1,68.84,68.84,2023-07-12,Shipped,CREDIT_CARD,"7147 Sunset Boulevard, Chicago, IL 60602"
ORD-L1976,CUST-479,PROD-A002,1,18.2,18.2,2023-07-12,Delivered,CREDIT_CARD,"7205 Park Place, San Antonio, TX 78259"
ORD-L1977,CUST-156,PROD-A002,4,17.8,71.21,2023-07-12,Delivered,DEBIT_CARD,"5782 Sunset Boulevard, Apt 9C, Philadelphia, PA 19013"
ORD-L1978,CUST-269,PROD-A011,3,89.99,269.97,2023-07-12,In Transit,DEBIT_CARD,"6487 Market Street, Apt 43D, Jacksonville, FL 32062"
ORD-L1979,CUST-045,PROD-A020,1,18.99,18.99,2023-07-12,Cancelled,CREDIT_CARD,"4010 Maple Drive, Boston, MA 02195"
ORD-L1980,CUST-097,PROD-A014,1,249.99,249.99,2023-07-12,Shipped,CREDIT_CARD,"5449 Forest Avenue, Chicago, IL 60631"
ORD-L1981,CUST-349,PROD-A006,3,349.99,1049.97,2023-07-13,In Transit,CREDIT_CARD,"8407 Park Place, Apt 8C, Denver, CO 80240"
ORD-L1982,CUST-042,PROD-A010,1,40.05,40.05,2023-07-13,Shipped,DEBIT_CARD,"1005 Market Street, San Francisco, CA 94128"
ORD-L1983,CUST-046,PROD-A001,2,299.99,599.98,2023-07-13,Processing,PAYPAL,"1516 Forest Avenue, Apt 35A, Columbus, OH 43070"
ORD-L1984,CUST-176,PROD-A010,4,39.15,156.59,2023-07-13,Processing,PAYPAL,"8203 Lake Road, Apt 40B, Chicago, IL 60622"
ORD-L1985,CUST-405,PROD-A004,1,149.21,149.21,2023-07-13,Cancelled,GIFT_CARD,"5095 Broadway, Apt 7C, Denver, CO 80205"
ORD-L1986,CUST-120,PROD-A015,4,49.99,199.96,2023-07-13,In Transit,PAYPAL,"7014 Main St, Apt 13B, Chicago, IL 60645"
ORD-L1987,CUST-311,PROD-A001,3,299.99,899.97,2023-07-14,Shipped,GIFT_CARD,"2141 Oak Avenue, Apt 18C, San Francisco, CA 94175"
ORD-L1988,CUST-225,PROD-A006,1,349.99,349.99,2023-07-14,Processing,CREDIT_CARD,"2211 Market Street, Apt 19A, Phoenix, AZ 85042"
ORD-L1989,CUST-432,PROD-A010,1,42.99,42.99,2023-07-14,Processing,PAYPAL,"8313 Park Place, Nashville, TN 37279"
ORD-L1990,CUST-193,PROD-A004,1,149.99,149.99,2023-07-14,Processing,AMAZON_PAY,"6923 Forest Avenue, Apt 40D, San Diego, CA 92131"
ORD-L1991,CUST-266,PROD-A020,1,18.99,18.99,2023-07-14,Shipped,PAYPAL,"3777 Maple Drive, San Diego, CA 92149"
ORD-L1992,CUST-108,PROD-A003,1,12.99,12.99,2023-07-14,In Transit,PAYPAL,"2603 Forest Avenue, Apt 46D, Houston, TX 77084"
ORD-L1993,CUST-457,PROD-A012,1,79.99,79.99,2023-07-14,Shipped,CREDIT_CARD,"3245 Sunset Boulevard, Apt 27C, San Antonio, TX 78262"
ORD-L1994,CUST-348,PROD-A005,4,76.69,306.77,2023-07-14,Delivered,CREDIT_CARD,"5596 Cedar Lane, Seattle, WA 98108"
ORD-L1995,CUST-491,PROD-A011,1,89.99,89.99,2023-07-15,In Transit,GIFT_CARD,"1313 Washington Blvd, Apt 26C, San Antonio, TX 78255"
ORD-L1996,CUST-177,PROD-A012,1,79.99,79.99,2023-07-15,Shipped,AMAZON_PAY,"3754 Cedar Lane, Austin, TX 78712"
ORD-L1997,CUST-290,PROD-A012,1,79.99,79.99,2023-07-15,Delivered,DEBIT_CARD,"1973 Market Street, Apt 18D, Austin, TX 78717"
ORD-L1998,CUST-327,PROD-A004,1,149.99,149.99,2023-07-15,In Transit,GIFT_CARD,"6907 River Drive, San Antonio, TX 78280"
ORD-L1999,CUST-316,PROD-A014,1,249.99,249.99,2023-07-15,Shipped,CREDIT_CARD,"3583 River Drive, Apt 25C, Indianapolis, IN 46209"
ORD-L2000,CUST-005,PROD-A013,1,64.99,64.99,2023-07-15,Delivered,AMAZON_PAY,"9066 Sunset Boulevard, San Antonio, TX 78240"
