account_id,promotion_applied,quantity,order,customer,product,unit,total,shipping,payment,
ACC-02179,,1.0,SALE-03197,"7205 Hill St, Fort Worth, TX 76119",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02179,,1.0,SALE-03197,"7205 Hill St, Fort Worth, TX 76119",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02179,,1.0,SALE-03197,"7205 Hill St, Fort Worth, TX 76119",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02179,,1.0,SALE-03197,"7205 Hill St, Fort Worth, TX 76119",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02015,,4.0,SALE-03198,"7769 Main St, Houston, TX 77060",ITEM-3009,96.29,385.16,Cancelled,Digital Wallet,third_system_sales.json
ACC-02015,,4.0,SALE-03198,"7769 Main St, Houston, TX 77060",ITEM-3009,96.29,385.16,Cancelled,Digital Wallet,third_system_sales.json
ACC-02015,,4.0,SALE-03198,"7769 Main St, Houston, TX 77060",ITEM-3009,96.29,385.16,Cancelled,Digital Wallet,third_system_sales.json
ACC-02015,,4.0,SALE-03198,"7769 Main St, Houston, TX 77060",ITEM-3009,96.29,385.16,Cancelled,Digital Wallet,third_system_sales.json
ACC-02015,,4.0,SALE-03198,"7769 Main St, Houston, TX 77060",ITEM-3009,96.29,385.16,Cancelled,Digital Wallet,third_system_sales.json
ACC-02015,,4.0,SALE-03198,"7769 Main St, Houston, TX 77060",ITEM-3009,96.29,385.16,Cancelled,Digital Wallet,third_system_sales.json
,HOLIDAY_SALE,1.0,2023-02-12T03:00:06.183Z,USER-1051,B07XQZX9M2,14.21,14.21,FBA,MasterCard,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-02-12T06:41:50.377Z,USER-1462,B09PQXDM7V,16.99,16.99,FBA,AmEx,modern_sales.csv
,,1.0,2023-02-12T12:42:57.915Z,USER-1440,B09PQXDM7V,16.99,16.99,Seller,MasterCard,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-02-12T19:08:11.388Z,USER-1316,B08GGGM5D9,315.03,315.03,FBA,VISA,modern_sales.csv
,LIGHTNING_DEAL,4.0,2023-02-12T23:26:16.879Z,USER-1288,B07T8JNXRP,24.99,99.96,Seller,VISA,modern_sales.csv
ACC-02456,,3.0,SALE-03199,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3016,126.7,380.1,Returned,PayPal,third_system_sales.json
ACC-02456,,3.0,SALE-03199,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3016,126.7,380.1,Returned,PayPal,third_system_sales.json
ACC-02456,,3.0,SALE-03199,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3016,126.7,380.1,Returned,PayPal,third_system_sales.json
ACC-02456,,3.0,SALE-03199,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3016,126.7,380.1,Returned,PayPal,third_system_sales.json
ACC-02293,,1.0,SALE-03200,"1238 Park Pl, Phoenix, AZ 85001",ITEM-3015,53.86,53.86,Pending,Digital Wallet,third_system_sales.json
ACC-02293,,1.0,SALE-03200,"1238 Park Pl, Phoenix, AZ 85001",ITEM-3015,53.86,53.86,Pending,Digital Wallet,third_system_sales.json
ACC-02293,,1.0,SALE-03200,"1238 Park Pl, Phoenix, AZ 85001",ITEM-3015,53.86,53.86,Pending,Digital Wallet,third_system_sales.json
ACC-02293,,1.0,SALE-03200,"1238 Park Pl, Phoenix, AZ 85001",ITEM-3015,53.86,53.86,Pending,Digital Wallet,third_system_sales.json
ACC-02096,,1.0,SALE-03201,"4927 Lake Road, Dallas, TX 75258",ITEM-3019,9.01,9.01,Completed,Debit Card,third_system_sales.json
ACC-02096,,1.0,SALE-03201,"4927 Lake Road, Dallas, TX 75258",ITEM-3019,9.01,9.01,Completed,Debit Card,third_system_sales.json
ACC-02096,,1.0,SALE-03201,"4927 Lake Road, Dallas, TX 75258",ITEM-3019,9.01,9.01,Completed,Debit Card,third_system_sales.json
ACC-02096,,1.0,SALE-03201,"4927 Lake Road, Dallas, TX 75258",ITEM-3019,9.01,9.01,Completed,Debit Card,third_system_sales.json
ACC-02432,,1.0,SALE-03202,"2558 Elm Ave, Fort Worth, TX 76101",ITEM-3019,9.01,9.01,Delivered,Cash on Delivery,third_system_sales.json
ACC-02432,,1.0,SALE-03202,"2558 Elm Ave, Fort Worth, TX 76101",ITEM-3019,9.01,9.01,Delivered,Cash on Delivery,third_system_sales.json
ACC-02432,,1.0,SALE-03202,"2558 Elm Ave, Fort Worth, TX 76101",ITEM-3019,9.01,9.01,Delivered,Cash on Delivery,third_system_sales.json
ACC-02432,,1.0,SALE-03202,"2558 Elm Ave, Fort Worth, TX 76101",ITEM-3019,9.01,9.01,Delivered,Cash on Delivery,third_system_sales.json
ACC-02167,,1.0,SALE-03203,"8202 Maple Dr, Denver, Colorado 80261",ITEM-3002,20.75,20.75,In Transit,Cash on Delivery,third_system_sales.json
ACC-02167,,1.0,SALE-03203,"8202 Maple Dr, Denver, Colorado 80261",ITEM-3002,20.75,20.75,In Transit,Cash on Delivery,third_system_sales.json
ACC-02167,,1.0,SALE-03203,"8202 Maple Dr, Denver, Colorado 80261",ITEM-3002,20.75,20.75,In Transit,Cash on Delivery,third_system_sales.json
ACC-02167,,1.0,SALE-03203,"8202 Maple Dr, Denver, Colorado 80261",ITEM-3002,20.75,20.75,In Transit,Cash on Delivery,third_system_sales.json
,,1.0,2023-02-13T01:14:08.570Z,USER-1195,B08TW5NKRQ,94.99,94.99,FBA,Discover,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-02-13T02:56:03.921Z,USER-1199,B07VGRJDFY,45.99,45.99,FBA,MasterCard,modern_sales.csv
,COUPON_10,3.0,2023-02-13T05:18:17.603Z,USER-1397,B08XYDLC1P,99.99,299.97,FBA,PayPal,modern_sales.csv
,HOLIDAY_SALE,4.0,2023-02-13T07:34:05.061Z,USER-1359,B07XQZX9M2,14.99,59.96,Seller,AmEx,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-02-13T09:17:26.821Z,USER-1048,B09PQXDM7V,16.99,16.99,FBM,MasterCard,modern_sales.csv
,,1.0,2023-02-13T09:42:10.282Z,USER-1436,B08HGH6J8X,289.99,289.99,FBM,Debit,modern_sales.csv
,,1.0,2023-02-13T11:23:48.887Z,USER-1300,B08GGGM5D9,267.45,267.45,FBA,AmEx,modern_sales.csv
,,1.0,2023-02-13T17:31:22.717Z,USER-1126,B07YNK87DD,39.99,39.99,Seller,Discover,modern_sales.csv
,HOLIDAY_SALE,4.0,2023-02-13T23:58:20.152Z,USER-1183,B08N5WRWNW,118.36,473.44,Seller,MasterCard,modern_sales.csv
ACC-02195,,1.0,SALE-03204,"2359 Center St, Fort Worth, TX 76158",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02195,,1.0,SALE-03204,"2359 Center St, Fort Worth, TX 76158",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02195,,1.0,SALE-03204,"2359 Center St, Fort Worth, TX 76158",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02195,,1.0,SALE-03204,"2359 Center St, Fort Worth, TX 76158",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02195,,1.0,SALE-03204,"2359 Center St, Fort Worth, TX 76158",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02195,,1.0,SALE-03204,"2359 Center St, Fort Worth, TX 76158",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02003,,1.0,SALE-03205,"1820 Oak Ave, San Antonio, TX 78228",ITEM-3010,46.12,46.12,Delivered,Bank Transfer,third_system_sales.json
ACC-02003,,1.0,SALE-03205,"1820 Oak Ave, San Antonio, TX 78228",ITEM-3010,46.12,46.12,Delivered,Bank Transfer,third_system_sales.json
ACC-02003,,1.0,SALE-03205,"1820 Oak Ave, San Antonio, TX 78228",ITEM-3010,46.12,46.12,Delivered,Bank Transfer,third_system_sales.json
ACC-02003,,1.0,SALE-03205,"1820 Oak Ave, San Antonio, TX 78228",ITEM-3010,46.12,46.12,Delivered,Bank Transfer,third_system_sales.json
ACC-02003,,1.0,SALE-03205,"1820 Oak Ave, San Antonio, TX 78228",ITEM-3010,46.12,46.12,Delivered,Bank Transfer,third_system_sales.json
ACC-02003,,1.0,SALE-03205,"1820 Oak Ave, San Antonio, TX 78228",ITEM-3010,46.12,46.12,Delivered,Bank Transfer,third_system_sales.json
ACC-02371,,1.0,SALE-03206,"684 Washington Blvd, Seattle, WA 98101",ITEM-3019,7.9,7.9,Delivered,Bank Transfer,third_system_sales.json
ACC-02371,,1.0,SALE-03206,"684 Washington Blvd, Seattle, WA 98101",ITEM-3019,7.9,7.9,Delivered,Bank Transfer,third_system_sales.json
ACC-02371,,1.0,SALE-03206,"684 Washington Blvd, Seattle, WA 98101",ITEM-3019,7.9,7.9,Delivered,Bank Transfer,third_system_sales.json
ACC-02371,,1.0,SALE-03206,"684 Washington Blvd, Seattle, WA 98101",ITEM-3019,7.9,7.9,Delivered,Bank Transfer,third_system_sales.json
ACC-02371,,1.0,SALE-03206,"684 Washington Blvd, Seattle, WA 98101",ITEM-3019,7.9,7.9,Delivered,Bank Transfer,third_system_sales.json
ACC-02371,,1.0,SALE-03206,"684 Washington Blvd, Seattle, WA 98101",ITEM-3019,7.9,7.9,Delivered,Bank Transfer,third_system_sales.json
ACC-02298,,1.0,SALE-03207,"6934 Maple Dr, Dallas, TX 75201",ITEM-3011,95.37,95.37,Returned,Cash on Delivery,third_system_sales.json
ACC-02298,,1.0,SALE-03207,"6934 Maple Dr, Dallas, TX 75201",ITEM-3011,95.37,95.37,Returned,Cash on Delivery,third_system_sales.json
ACC-02298,,1.0,SALE-03207,"6934 Maple Dr, Dallas, TX 75201",ITEM-3011,95.37,95.37,Returned,Cash on Delivery,third_system_sales.json
ACC-02298,,1.0,SALE-03207,"6934 Maple Dr, Dallas, TX 75201",ITEM-3011,95.37,95.37,Returned,Cash on Delivery,third_system_sales.json
ACC-02298,,1.0,SALE-03207,"6934 Maple Dr, Dallas, TX 75201",ITEM-3011,95.37,95.37,Returned,Cash on Delivery,third_system_sales.json
ACC-02298,,1.0,SALE-03207,"6934 Maple Dr, Dallas, TX 75201",ITEM-3011,95.37,95.37,Returned,Cash on Delivery,third_system_sales.json
,,1.0,2023-02-14T08:44:14.716Z,USER-1147,B09KLDX7M3,129.99,129.99,FBA,PayPal,modern_sales.csv
,,3.0,2023-02-14T16:34:03.748Z,USER-1476,B07VGRJDFY,45.99,137.97,FBM,VISA,modern_sales.csv
,,1.0,2023-02-14T23:39:22.166Z,USER-1043,B08KY654WZ,98.0,98.0,Seller,Discover,modern_sales.csv
ACC-02210,,3.0,SALE-03208,"6278 Cedar Ln, Fort Worth, TX 76101",ITEM-3006,342.34,1027.03,Returned,Cash on Delivery,third_system_sales.json
ACC-02210,,3.0,SALE-03208,"6278 Cedar Ln, Fort Worth, TX 76101",ITEM-3006,342.34,1027.03,Returned,Cash on Delivery,third_system_sales.json
ACC-02210,,3.0,SALE-03208,"6278 Cedar Ln, Fort Worth, TX 76101",ITEM-3006,342.34,1027.03,Returned,Cash on Delivery,third_system_sales.json
ACC-02210,,3.0,SALE-03208,"6278 Cedar Ln, Fort Worth, TX 76101",ITEM-3006,342.34,1027.03,Returned,Cash on Delivery,third_system_sales.json
ACC-02210,,3.0,SALE-03208,"6278 Cedar Ln, Fort Worth, TX 76101",ITEM-3006,342.34,1027.03,Returned,Cash on Delivery,third_system_sales.json
ACC-02143,,1.0,SALE-03209,"6533 Church St, San Francisco, California 94176",ITEM-3007,100.69,100.69,Completed,Cash on Delivery,third_system_sales.json
ACC-02143,,1.0,SALE-03209,"6533 Church St, San Francisco, California 94176",ITEM-3007,100.69,100.69,Completed,Cash on Delivery,third_system_sales.json
ACC-02143,,1.0,SALE-03209,"6533 Church St, San Francisco, California 94176",ITEM-3007,100.69,100.69,Completed,Cash on Delivery,third_system_sales.json
ACC-02143,,1.0,SALE-03209,"6533 Church St, San Francisco, California 94176",ITEM-3007,100.69,100.69,Completed,Cash on Delivery,third_system_sales.json
ACC-02143,,1.0,SALE-03209,"6533 Church St, San Francisco, California 94176",ITEM-3007,100.69,100.69,Completed,Cash on Delivery,third_system_sales.json
ACC-02336,,1.0,SALE-03210,"5189 Park Pl, Portland, OR 97201",ITEM-3005,82.23,82.23,In Transit,Cash on Delivery,third_system_sales.json
ACC-02336,,1.0,SALE-03210,"5189 Park Pl, Portland, OR 97201",ITEM-3005,82.23,82.23,In Transit,Cash on Delivery,third_system_sales.json
ACC-02336,,1.0,SALE-03210,"5189 Park Pl, Portland, OR 97201",ITEM-3005,82.23,82.23,In Transit,Cash on Delivery,third_system_sales.json
ACC-02336,,1.0,SALE-03210,"5189 Park Pl, Portland, OR 97201",ITEM-3005,82.23,82.23,In Transit,Cash on Delivery,third_system_sales.json
ACC-02336,,1.0,SALE-03210,"5189 Park Pl, Portland, OR 97201",ITEM-3005,82.23,82.23,In Transit,Cash on Delivery,third_system_sales.json
ACC-02239,,5.0,SALE-03211,"2799 Maple Dr #72, Nashville, TN 37201",ITEM-3003,14.26,71.3,Processing,Credit Card,third_system_sales.json
ACC-02239,,5.0,SALE-03211,"2799 Maple Dr #72, Nashville, TN 37201",ITEM-3003,14.26,71.3,Processing,Credit Card,third_system_sales.json
ACC-02239,,5.0,SALE-03211,"2799 Maple Dr #72, Nashville, TN 37201",ITEM-3003,14.26,71.3,Processing,Credit Card,third_system_sales.json
ACC-02239,,5.0,SALE-03211,"2799 Maple Dr #72, Nashville, TN 37201",ITEM-3003,14.26,71.3,Processing,Credit Card,third_system_sales.json
ACC-02239,,5.0,SALE-03211,"2799 Maple Dr #72, Nashville, TN 37201",ITEM-3003,14.26,71.3,Processing,Credit Card,third_system_sales.json
ACC-02127,,4.0,SALE-03212,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3016,142.57,570.28,Completed,Bank Transfer,third_system_sales.json
ACC-02127,,4.0,SALE-03212,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3016,142.57,570.28,Completed,Bank Transfer,third_system_sales.json
ACC-02127,,4.0,SALE-03212,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3016,142.57,570.28,Completed,Bank Transfer,third_system_sales.json
ACC-02127,,4.0,SALE-03212,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3016,142.57,570.28,Completed,Bank Transfer,third_system_sales.json
ACC-02127,,4.0,SALE-03212,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3016,142.57,570.28,Completed,Bank Transfer,third_system_sales.json
ACC-02363,,1.0,SALE-03213,"3784 Main St, Indianapolis, IN 46201",ITEM-3009,96.29,96.29,Processing,Cash on Delivery,third_system_sales.json
ACC-02363,,1.0,SALE-03213,"3784 Main St, Indianapolis, IN 46201",ITEM-3009,96.29,96.29,Processing,Cash on Delivery,third_system_sales.json
ACC-02363,,1.0,SALE-03213,"3784 Main St, Indianapolis, IN 46201",ITEM-3009,96.29,96.29,Processing,Cash on Delivery,third_system_sales.json
ACC-02363,,1.0,SALE-03213,"3784 Main St, Indianapolis, IN 46201",ITEM-3009,96.29,96.29,Processing,Cash on Delivery,third_system_sales.json
ACC-02363,,1.0,SALE-03213,"3784 Main St, Indianapolis, IN 46201",ITEM-3009,96.29,96.29,Processing,Cash on Delivery,third_system_sales.json
,,2.0,2023-02-15T06:00:19.631Z,USER-1154,B08J5F3J18,9.99,19.98,FBA,VISA,modern_sales.csv
,,1.0,2023-02-15T07:33:40.161Z,USER-1494,B07XJ8C8F5,54.99,54.99,Seller,AmEx,modern_sales.csv
,PRIME_DISCOUNT,3.0,2023-02-15T11:27:29.003Z,USER-1377,B07ZPML163,59.06,177.19,FBM,Debit,modern_sales.csv
,LIGHTNING_DEAL,4.0,2023-02-15T11:37:14.648Z,USER-1415,B08P4KCJVN,239.99,959.96,FBA,MasterCard,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-02-15T12:34:53.782Z,USER-1402,B09CDTHXNL,119.99,119.99,Seller,MasterCard,modern_sales.csv
,,1.0,2023-02-15T17:03:41.792Z,USER-1193,B08HGH6J8X,289.99,289.99,FBA,Discover,modern_sales.csv
ACC-02116,,1.0,SALE-03214,"3714 Cedar Ln, Houston, Texas 77026",ITEM-3001,289.35,289.35,Completed,Cash on Delivery,third_system_sales.json
ACC-02116,,1.0,SALE-03214,"3714 Cedar Ln, Houston, Texas 77026",ITEM-3001,289.35,289.35,Completed,Cash on Delivery,third_system_sales.json
ACC-02116,,1.0,SALE-03214,"3714 Cedar Ln, Houston, Texas 77026",ITEM-3001,289.35,289.35,Completed,Cash on Delivery,third_system_sales.json
ACC-02116,,1.0,SALE-03214,"3714 Cedar Ln, Houston, Texas 77026",ITEM-3001,289.35,289.35,Completed,Cash on Delivery,third_system_sales.json
ACC-02116,,1.0,SALE-03214,"3714 Cedar Ln, Houston, Texas 77026",ITEM-3001,289.35,289.35,Completed,Cash on Delivery,third_system_sales.json
ACC-02116,,1.0,SALE-03214,"3714 Cedar Ln, Houston, Texas 77026",ITEM-3001,289.35,289.35,Completed,Cash on Delivery,third_system_sales.json
ACC-02226,,1.0,SALE-03215,"7598 Park Pl #179, New York, NY 10001",ITEM-3005,82.23,82.23,Delivered,Credit Card,third_system_sales.json
ACC-02226,,1.0,SALE-03215,"7598 Park Pl #179, New York, NY 10001",ITEM-3005,82.23,82.23,Delivered,Credit Card,third_system_sales.json
ACC-02226,,1.0,SALE-03215,"7598 Park Pl #179, New York, NY 10001",ITEM-3005,82.23,82.23,Delivered,Credit Card,third_system_sales.json
ACC-02226,,1.0,SALE-03215,"7598 Park Pl #179, New York, NY 10001",ITEM-3005,82.23,82.23,Delivered,Credit Card,third_system_sales.json
ACC-02226,,1.0,SALE-03215,"7598 Park Pl #179, New York, NY 10001",ITEM-3005,82.23,82.23,Delivered,Credit Card,third_system_sales.json
ACC-02226,,1.0,SALE-03215,"7598 Park Pl #179, New York, NY 10001",ITEM-3005,82.23,82.23,Delivered,Credit Card,third_system_sales.json
ACC-02215,,1.0,SALE-03216,"1659 Spring St, Charlotte, NC 28201",ITEM-3001,289.35,289.35,Delivered,Cash on Delivery,third_system_sales.json
ACC-02215,,1.0,SALE-03216,"1659 Spring St, Charlotte, NC 28201",ITEM-3001,289.35,289.35,Delivered,Cash on Delivery,third_system_sales.json
ACC-02215,,1.0,SALE-03216,"1659 Spring St, Charlotte, NC 28201",ITEM-3001,289.35,289.35,Delivered,Cash on Delivery,third_system_sales.json
ACC-02215,,1.0,SALE-03216,"1659 Spring St, Charlotte, NC 28201",ITEM-3001,289.35,289.35,Delivered,Cash on Delivery,third_system_sales.json
ACC-02215,,1.0,SALE-03216,"1659 Spring St, Charlotte, NC 28201",ITEM-3001,289.35,289.35,Delivered,Cash on Delivery,third_system_sales.json
ACC-02215,,1.0,SALE-03216,"1659 Spring St, Charlotte, NC 28201",ITEM-3001,289.35,289.35,Delivered,Cash on Delivery,third_system_sales.json
ACC-02390,,1.0,SALE-03217,"1881 Pine St, Philadelphia, PA 19019",ITEM-3016,142.57,142.57,Processing,Digital Wallet,third_system_sales.json
ACC-02390,,1.0,SALE-03217,"1881 Pine St, Philadelphia, PA 19019",ITEM-3016,142.57,142.57,Processing,Digital Wallet,third_system_sales.json
ACC-02390,,1.0,SALE-03217,"1881 Pine St, Philadelphia, PA 19019",ITEM-3016,142.57,142.57,Processing,Digital Wallet,third_system_sales.json
ACC-02390,,1.0,SALE-03217,"1881 Pine St, Philadelphia, PA 19019",ITEM-3016,142.57,142.57,Processing,Digital Wallet,third_system_sales.json
ACC-02390,,1.0,SALE-03217,"1881 Pine St, Philadelphia, PA 19019",ITEM-3016,142.57,142.57,Processing,Digital Wallet,third_system_sales.json
ACC-02390,,1.0,SALE-03217,"1881 Pine St, Philadelphia, PA 19019",ITEM-3016,142.57,142.57,Processing,Digital Wallet,third_system_sales.json
,PRIME_DISCOUNT,4.0,2023-02-16T01:00:05.556Z,USER-1007,B07VGRJDFY,45.99,183.96,Seller,MasterCard,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-02-16T09:24:22.037Z,USER-1196,B09CDTHXNL,119.99,119.99,FBA,Discover,modern_sales.csv
,,1.0,2023-02-16T16:02:26.647Z,USER-1144,B09C5RK5TV,74.99,74.99,FBA,MasterCard,modern_sales.csv
ACC-02229,,1.0,SALE-03218,"7803 Market St #45, Nashville, TN 37201",ITEM-3012,86.4,86.4,Completed,PayPal,third_system_sales.json
ACC-02229,,1.0,SALE-03218,"7803 Market St #45, Nashville, TN 37201",ITEM-3012,86.4,86.4,Completed,PayPal,third_system_sales.json
ACC-02229,,1.0,SALE-03218,"7803 Market St #45, Nashville, TN 37201",ITEM-3012,86.4,86.4,Completed,PayPal,third_system_sales.json
ACC-02229,,1.0,SALE-03218,"7803 Market St #45, Nashville, TN 37201",ITEM-3012,86.4,86.4,Completed,PayPal,third_system_sales.json
ACC-02229,,1.0,SALE-03218,"7803 Market St #45, Nashville, TN 37201",ITEM-3012,86.4,86.4,Completed,PayPal,third_system_sales.json
ACC-02229,,1.0,SALE-03218,"7803 Market St #45, Nashville, TN 37201",ITEM-3012,86.4,86.4,Completed,PayPal,third_system_sales.json
ACC-02229,,1.0,SALE-03218,"7803 Market St #45, Nashville, TN 37201",ITEM-3012,86.4,86.4,Completed,PayPal,third_system_sales.json
ACC-02438,,3.0,SALE-03219,"7669 Pine St, Atlanta, GA 30301",ITEM-3011,95.37,286.11,Processing,Cash on Delivery,third_system_sales.json
ACC-02438,,3.0,SALE-03219,"7669 Pine St, Atlanta, GA 30301",ITEM-3011,95.37,286.11,Processing,Cash on Delivery,third_system_sales.json
ACC-02438,,3.0,SALE-03219,"7669 Pine St, Atlanta, GA 30301",ITEM-3011,95.37,286.11,Processing,Cash on Delivery,third_system_sales.json
ACC-02438,,3.0,SALE-03219,"7669 Pine St, Atlanta, GA 30301",ITEM-3011,95.37,286.11,Processing,Cash on Delivery,third_system_sales.json
ACC-02438,,3.0,SALE-03219,"7669 Pine St, Atlanta, GA 30301",ITEM-3011,95.37,286.11,Processing,Cash on Delivery,third_system_sales.json
ACC-02438,,3.0,SALE-03219,"7669 Pine St, Atlanta, GA 30301",ITEM-3011,95.37,286.11,Processing,Cash on Delivery,third_system_sales.json
ACC-02438,,3.0,SALE-03219,"7669 Pine St, Atlanta, GA 30301",ITEM-3011,95.37,286.11,Processing,Cash on Delivery,third_system_sales.json
ACC-02352,,1.0,SALE-03220,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,12.89,12.89,Pending,Cash on Delivery,third_system_sales.json
ACC-02352,,1.0,SALE-03220,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,12.89,12.89,Pending,Cash on Delivery,third_system_sales.json
ACC-02352,,1.0,SALE-03220,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,12.89,12.89,Pending,Cash on Delivery,third_system_sales.json
ACC-02352,,1.0,SALE-03220,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,12.89,12.89,Pending,Cash on Delivery,third_system_sales.json
ACC-02352,,1.0,SALE-03220,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,12.89,12.89,Pending,Cash on Delivery,third_system_sales.json
ACC-02352,,1.0,SALE-03220,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,12.89,12.89,Pending,Cash on Delivery,third_system_sales.json
ACC-02352,,1.0,SALE-03220,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,12.89,12.89,Pending,Cash on Delivery,third_system_sales.json
ACC-02196,,3.0,SALE-03221,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3015,54.68,164.04,In Transit,Bank Transfer,third_system_sales.json
ACC-02196,,3.0,SALE-03221,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3015,54.68,164.04,In Transit,Bank Transfer,third_system_sales.json
ACC-02196,,3.0,SALE-03221,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3015,54.68,164.04,In Transit,Bank Transfer,third_system_sales.json
ACC-02196,,3.0,SALE-03221,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3015,54.68,164.04,In Transit,Bank Transfer,third_system_sales.json
ACC-02196,,3.0,SALE-03221,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3015,54.68,164.04,In Transit,Bank Transfer,third_system_sales.json
ACC-02196,,3.0,SALE-03221,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3015,54.68,164.04,In Transit,Bank Transfer,third_system_sales.json
ACC-02196,,3.0,SALE-03221,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3015,54.68,164.04,In Transit,Bank Transfer,third_system_sales.json
ACC-02233,,2.0,SALE-03222,"2603 Park Pl #170, Fort Worth, TX 76101",ITEM-3007,119.53,239.06,Cancelled,Credit Card,third_system_sales.json
ACC-02233,,2.0,SALE-03222,"2603 Park Pl #170, Fort Worth, TX 76101",ITEM-3007,119.53,239.06,Cancelled,Credit Card,third_system_sales.json
ACC-02233,,2.0,SALE-03222,"2603 Park Pl #170, Fort Worth, TX 76101",ITEM-3007,119.53,239.06,Cancelled,Credit Card,third_system_sales.json
ACC-02233,,2.0,SALE-03222,"2603 Park Pl #170, Fort Worth, TX 76101",ITEM-3007,119.53,239.06,Cancelled,Credit Card,third_system_sales.json
